TimeStamp,close,Adj Close
2018-07-31,190.29,1243.449951171875
2018-07-30,189.91,1239.7900390625
2018-07-27,190.98,1262.27001953125
2018-07-26,194.21,1287.9000244140625
2018-07-25,194.82,1309.3699951171875
2018-07-24,193.0,1290.0
2018-07-23,191.61,1283.5999755859375
2018-07-20,191.44,1276.989990234375
2018-07-19,191.88,1275.8499755859375
2018-07-18,190.4,1280.1300048828125
2018-07-17,191.45,1281.56005859375
2018-07-16,190.91,1271.25
2018-07-13,191.33,1275.699951171875
2018-07-12,191.03,1276.0
2018-07-11,187.88,1253.510009765625
2018-07-10,190.35,1259.9300537109375
2018-07-09,190.58,1256.989990234375
2018-07-06,187.97,1246.81005859375
2018-07-05,185.4,1231.5799560546875
2018-07-03,183.92,1213.800048828125
2018-07-02,187.18,1230.6700439453125
2018-06-29,185.11,1218.6400146484375
2018-06-28,185.5,1218.5400390625
2018-06-27,184.16,1205.5699462890625
2018-06-26,184.43,1223.3399658203125
2018-06-25,182.17,1217.550048828125
2018-06-22,184.92,1245.93994140625
2018-06-21,185.46,1250.7099609375
2018-06-20,186.5,1260.8399658203125
2018-06-19,185.69,1256.6500244140625
2018-06-18,188.74,1265.72998046875
2018-06-15,188.84,1262.4200439453125
2018-06-14,190.8,1268.0999755859375
2018-06-13,190.7,1260.4300537109375
2018-06-12,192.28,1263.31005859375
2018-06-11,191.23,1255.989990234375
2018-06-08,191.7,1256.1300048828125
2018-06-07,193.46,1255.77001953125
2018-06-06,193.98,1269.56005859375
2018-06-05,193.31,1262.8199462890625
2018-06-04,191.83,1257.4200439453125
2018-06-01,190.24,1247.550048828125
2018-05-31,186.87,1223.449951171875
2018-05-30,187.5,1223.1700439453125
2018-05-29,187.9,1214.3699951171875
2018-05-25,188.58,1222.4200439453125
2018-05-24,188.15,1222.4300537109375
2018-05-23,188.36,1223.9200439453125
2018-05-22,187.16,1213.530029296875
2018-05-21,187.63,1216.699951171875
2018-05-18,186.31,1206.5799560546875
2018-05-17,186.99,1212.0899658203125
2018-05-16,188.18,1218.0799560546875
2018-05-15,186.44,1213.52001953125
2018-05-14,188.15,1225.280029296875
2018-05-11,188.59,1225.489990234375
2018-05-10,190.04,1229.4599609375
2018-05-09,187.36,1213.8800048828125
2018-05-08,186.05,1197.4300537109375
2018-05-07,185.16,1193.97998046875
2018-05-04,183.83,1184.6199951171875
2018-05-03,176.89,1161.719970703125
2018-05-02,176.57,1158.3599853515625
2018-05-01,169.1,1158.699951171875
2018-04-30,165.26,1141.97998046875
2018-04-27,162.32,1147.7900390625
2018-04-26,164.22,1151.47998046875
2018-04-25,163.65,1125.9200439453125
2018-04-24,162.94,1127.260009765625
2018-04-23,165.24,1150.1199951171875
2018-04-20,165.72,1154.7099609375
2018-04-19,172.8,1172.4200439453125
2018-04-18,177.84,1185.8599853515625
2018-04-17,178.24,1188.6400146484375
2018-04-16,175.82,1165.219970703125
2018-04-13,174.73,1157.0899658203125
2018-04-12,174.14,1160.8900146484375
2018-04-11,172.44,1146.1600341796875
2018-04-10,173.25,1152.030029296875
2018-04-09,170.05,1124.1199951171875
2018-04-06,168.38,1115.43994140625
2018-04-05,172.8,1144.4100341796875
2018-04-04,171.61,1139.8800048828125
2018-04-03,168.39,1124.52001953125
2018-04-02,166.68,1113.280029296875
2018-03-29,167.78,1141.6199951171875
2018-03-28,166.48,1117.3299560546875
2018-03-27,168.34,1127.0899658203125
2018-03-26,172.77,1167.6300048828125
2018-03-23,164.94,1122.4000244140625
2018-03-22,168.85,1153.9100341796875
2018-03-21,171.27,1185.800048828125
2018-03-20,175.24,1192.9200439453125
2018-03-19,175.3,1192.6700439453125
2018-03-16,178.02,1218.4100341796875
2018-03-15,178.65,1219.199951171875
2018-03-14,178.44,1218.239990234375
2018-03-13,179.97,1219.0899658203125
2018-03-12,181.72,1233.969970703125
2018-03-09,179.98,1230.2900390625
2018-03-08,176.94,1205.760009765625
2018-03-07,175.03,1200.2900390625
2018-03-06,176.67,1193.68994140625
2018-03-05,176.82,1190.800048828125
2018-03-02,176.21,1179.68994140625
2018-03-01,175.0,1168.3499755859375
2018-02-28,178.12,1188.550048828125
2018-02-27,178.39,1196.9100341796875
2018-02-26,178.97,1208.3800048828125
2018-02-23,175.5,1189.6099853515625
2018-02-22,172.5,1164.3199462890625
2018-02-21,171.07,1163.3499755859375
2018-02-20,171.85,1170.3299560546875
2018-02-16,172.43,1167.4300537109375
2018-02-15,172.99,1169.6600341796875
2018-02-14,167.37,1147.8499755859375
2018-02-13,164.34,1125.8900146484375
2018-02-12,162.71,1122.8900146484375
2018-02-09,156.41,1103.1199951171875
2018-02-08,155.15,1075.93994140625
2018-02-07,159.54,1123.3599853515625
2018-02-06,163.03,1138.989990234375
2018-02-05,156.49,1107.780029296875
2018-02-02,160.5,1154.300048828125
2018-02-01,167.78,1189.530029296875
2018-01-31,167.43,1189.8800048828125
2018-01-30,166.97,1181.22998046875
2018-01-29,167.96,1193.4000244140625
2018-01-26,171.51,1203.8800048828125
2018-01-25,171.11,1184.4200439453125
2018-01-24,174.22,1187.27001953125
2018-01-23,177.04,1198.1400146484375
2018-01-22,177.0,1190.510009765625
2018-01-19,178.46,1180.280029296875
2018-01-18,179.26,1178.449951171875
2018-01-17,179.1,1176.4200439453125
2018-01-16,176.19,1158.1199951171875
2018-01-12,177.09,1162.93994140625
2018-01-11,175.28,1155.93994140625
2018-01-10,174.29,1150.449951171875
2018-01-09,174.33,1154.030029296875
2018-01-08,174.35,1157.02001953125
2018-01-05,175.0,1152.81005859375
2018-01-04,173.03,1139.4000244140625
2018-01-03,172.23,1133.989990234375
2018-01-02,172.26,1121.81005859375
2017-12-29,169.23,1106.1800537109375
2017-12-28,171.08,1112.989990234375
2017-12-27,170.6,1111.8299560546875
2017-12-26,170.57,1110.030029296875
2017-12-22,175.01,1117.81005859375
2017-12-21,175.01,1118.6500244140625
2017-12-20,174.35,1121.8900146484375
2017-12-19,174.54,1122.9300537109375
2017-12-18,176.42,1128.9000244140625
2017-12-15,173.97,1120.4300537109375
2017-12-14,172.22,1106.739990234375
2017-12-13,172.27,1107.5899658203125
2017-12-12,171.7,1107.1099853515625
2017-12-11,172.67,1110.030029296875
2017-12-08,169.37,1101.0699462890625
2017-12-07,169.32,1096.4100341796875
2017-12-06,169.01,1089.3399658203125
2017-12-05,169.64,1081.199951171875
2017-12-04,169.8,1078.969970703125
2017-12-01,171.05,1100.22998046875
2017-11-30,171.85,1106.52001953125
2017-11-29,169.48,1096.050048828125
2017-11-28,173.07,1124.8499755859375
2017-11-27,174.09,1122.81005859375
2017-11-24,174.97,1122.9300537109375
2017-11-22,174.96,1116.8800048828125
2017-11-21,173.14,1119.760009765625
2017-11-20,169.98,1106.5400390625
2017-11-17,170.15,1103.469970703125
2017-11-16,171.1,1110.8900146484375
2017-11-15,169.08,1096.3299560546875
2017-11-14,171.34,1105.699951171875
2017-11-13,173.97,1107.52001953125
2017-11-10,174.67,1107.6700439453125
2017-11-09,175.88,1108.68994140625
2017-11-08,176.24,1118.199951171875
2017-11-07,174.81,1112.739990234375
2017-11-06,174.25,1111.489990234375
2017-11-03,172.5,1107.6500244140625
2017-11-02,168.11,1098.2900390625
2017-11-01,166.89,1097.0799560546875
2017-10-31,169.04,1096.280029296875
2017-10-30,166.72,1092.0
2017-10-27,163.05,1087.5999755859375
2017-10-26,157.41,1056.8399658203125
2017-10-25,156.41,1053.2099609375
2017-10-24,157.1,1056.780029296875
2017-10-23,156.17,1053.02001953125
2017-10-20,156.25,1057.2900390625
2017-10-19,155.98,1050.1800537109375
2017-10-18,159.76,1053.8299560546875
2017-10-17,160.47,1050.6800537109375
2017-10-16,159.88,1050.949951171875
2017-10-13,156.99,1047.0799560546875
2017-10-12,156.0,1041.6400146484375
2017-10-11,156.55,1041.2099609375
2017-10-10,155.9,1036.3399658203125
2017-10-09,155.84,1035.9300537109375
2017-10-06,155.3,1033.4599609375
2017-10-05,155.39,1030.4599609375
2017-10-04,153.48,1019.6900024414062
2017-10-03,154.48,1021.2000122070312
2017-10-02,153.81,1018.9400024414062
2017-09-29,154.12,1018.1500244140624
2017-09-28,153.28,1010.5700073242188
2017-09-27,154.23,1009.1300048828124
2017-09-26,153.14,997.739990234375
2017-09-25,150.55,993.7999877929688
2017-09-22,151.89,1008.1599731445312
2017-09-21,153.39,1007.52001953125
2017-09-20,156.07,1013.530029296875
2017-09-19,158.73,1018.4000244140624
2017-09-18,158.67,1014.5999755859376
2017-09-15,159.88,1014.9199829101562
2017-09-14,158.28,1011.9000244140624
2017-09-13,159.65,1015.6799926757812
2017-09-12,160.86,1017.2899780273438
2017-09-11,161.5,1015.9400024414062
2017-09-08,158.63,1000.9099731445312
2017-09-07,161.26,1009.6099853515624
2017-09-06,161.91,1004.510009765625
2017-09-05,162.08,1002.6799926757812
2017-09-01,164.05,1011.6799926757812
2017-08-31,164.0,1012.1400146484376
2017-08-30,163.35,1004.9299926757812
2017-08-29,162.91,996.5999755859376
2017-08-28,161.47,992.489990234375
2017-08-25,159.86,989.7899780273438
2017-08-24,159.27,990.8499755859376
2017-08-23,159.98,992.0700073242188
2017-08-22,159.78,993.9000244140624
2017-08-21,157.21,979.6599731445312
2017-08-18,157.5,980.239990234375
2017-08-17,157.86,980.719970703125
2017-08-16,160.95,1000.5399780273438
2017-08-15,161.6,997.9199829101562
2017-08-14,159.85,995.6300048828124
2017-08-11,157.48,979.9299926757812
2017-08-10,155.32,972.6599731445312
2017-08-09,161.06,994.3699951171876
2017-08-08,160.08,994.0399780273438
2017-08-07,158.81,995.3599853515624
2017-08-04,156.39,989.5700073242188
2017-08-03,155.57,986.9099731445312
2017-08-02,157.14,990.3499755859376
2017-08-01,150.05,985.5599975585938
2017-07-31,148.73,980.4000244140624
2017-07-28,149.5,985.6699829101562
2017-07-27,150.56,986.5499877929688
2017-07-26,153.46,994.719970703125
2017-07-25,152.74,992.739990234375
2017-07-24,152.09,994.47998046875
2017-07-21,150.27,991.969970703125
2017-07-20,150.34,992.7100219726562
2017-07-19,151.02,992.2899780273438
2017-07-18,150.08,986.7899780273438
2017-07-17,149.56,981.52001953125
2017-07-14,149.04,981.0800170898438
2017-07-13,147.77,972.3900146484376
2017-07-12,145.74,969.1900024414062
2017-07-11,145.53,956.6699829101562
2017-07-10,145.06,953.280029296875
2017-07-07,144.18,945.5700073242188
2017-07-06,142.73,933.8699951171876
2017-07-05,144.09,941.969970703125
2017-07-03,143.5,932.2899780273438
2017-06-30,144.02,940.280029296875
2017-06-29,143.68,941.3300170898438
2017-06-28,145.83,958.9000244140624
2017-06-27,143.73,946.3900146484376
2017-06-26,145.82,962.4500122070312
2017-06-23,146.28,968.1799926757812
2017-06-22,145.63,961.75
2017-06-21,145.87,961.2999877929688
2017-06-20,145.01,954.8699951171876
2017-06-19,146.34,962.3699951171876
2017-06-16,142.27,946.6799926757812
2017-06-15,144.29,948.4299926757812
2017-06-14,145.16,953.010009765625
2017-06-13,146.59,958.0800170898438
2017-06-12,145.42,949.989990234375
2017-06-09,148.98,957.7899780273438
2017-06-08,154.99,984.719970703125
2017-06-07,155.37,981.239990234375
2017-06-06,154.45,978.6199951171876
2017-06-05,153.93,980.4000244140624
2017-06-02,155.45,979.6900024414062
2017-06-01,153.18,969.5900268554688
2017-05-31,152.76,966.8400268554688
2017-05-30,153.67,969.77001953125
2017-05-26,153.61,966.77001953125
2017-05-25,153.87,966.6699829101562
2017-05-24,153.34,959.1599731445312
2017-05-23,153.8,954.6099853515624
2017-05-22,153.99,953.8499755859376
2017-05-19,153.06,944.8599853515624
2017-05-18,152.54,940.2000122070312
2017-05-17,150.25,934.739990234375
2017-05-16,155.47,961.6199951171876
2017-05-15,155.7,956.8800048828124
2017-05-12,156.1,951.5700073242188
2017-05-11,153.95,948.5599975585938
2017-05-10,153.26,949.97998046875
2017-05-09,153.99,946.3599853515624
2017-05-08,153.01,944.9199829101562
2017-05-05,148.96,940.97998046875
2017-05-04,146.53,938.0499877929688
2017-05-03,147.06,937.7899780273438
2017-05-02,147.51,939.0399780273438
2017-05-01,146.58,936.1900024414062
2017-04-28,143.65,928.3300170898438
2017-04-27,143.79,925.25
2017-04-26,143.68,919.7100219726562
2017-04-25,144.53,922.1099853515624
2017-04-24,143.64,916.3900146484376
2017-04-21,142.27,904.6400146484376
2017-04-20,142.44,904.7000122070312
2017-04-19,140.68,895.9400024414062
2017-04-18,141.2,896.6400146484375
2017-04-17,141.83,897.3300170898438
2017-04-13,141.05,888.6799926757812
2017-04-12,141.8,892.0700073242188
2017-04-11,141.63,895.6400146484375
2017-04-10,143.17,899.5700073242188
2017-04-07,143.34,900.9299926757812
2017-04-06,143.66,901.5399780273438
2017-04-05,144.02,901.9500122070312
2017-04-04,144.77,904.8200073242188
2017-04-03,143.7,904.8900146484376
2017-03-31,143.66,906.2100219726562
2017-03-30,143.93,907.1199951171876
2017-03-29,144.12,905.8099975585938
2017-03-28,143.8,903.9500122070312
2017-03-27,140.88,897.530029296875
2017-03-24,140.64,896.6099853515625
2017-03-23,140.92,896.1699829101562
2017-03-22,141.42,899.0700073242188
2017-03-21,139.84,891.969970703125
2017-03-20,141.46,905.3099975585938
2017-03-17,139.99,904.3800048828124
2017-03-16,140.69,903.7999877929688
2017-03-15,140.46,901.7100219726562
2017-03-14,138.99,896.3200073242188
2017-03-13,139.2,898.6099853515625
2017-03-10,139.14,897.5700073242188
2017-03-09,138.68,892.9600219726562
2017-03-08,139.0,893.47998046875
2017-03-07,139.52,892.5800170898438
2017-03-06,139.34,891.280029296875
2017-03-03,139.78,892.739990234375
2017-03-02,138.96,891.0599975585938
2017-03-01,139.79,897.0999755859375
2017-02-28,136.99,884.0499877929688
2017-02-27,136.93,887.6599731445312
2017-02-24,136.66,888.27001953125
2017-02-23,136.53,886.52001953125
2017-02-22,137.11,887.510009765625
2017-02-21,136.7,886.0900268554688
2017-02-17,135.72,881.47998046875
2017-02-16,135.345,879.2899780273438
2017-02-15,135.51,877.4400024414062
2017-02-14,135.02,873.97998046875
2017-02-13,133.29,871.5
2017-02-10,132.12,865.8800048828125
2017-02-09,132.42,863.969970703125
2017-02-08,132.04,861.510009765625
2017-02-07,131.53,860.0800170898438
2017-02-06,130.29,856.5499877929688
2017-02-03,129.08,855.3499755859375
2017-02-02,128.53,849.5599975585938
2017-02-01,128.75,849.3499755859375
2017-01-31,121.35,843.030029296875
2017-01-30,121.63,848.2000122070312
2017-01-27,121.95,855.2100219726562
2017-01-26,121.94,852.3900146484375
2017-01-25,121.88,854.1699829101562
2017-01-24,119.97,845.1099853515625
2017-01-23,120.08,836.5
2017-01-20,120.0,835.969970703125
2017-01-19,119.78,831.6599731445312
2017-01-18,119.99,833.760009765625
2017-01-17,120.0,831.0399780273438
2017-01-13,119.04,834.02001953125
2017-01-12,119.25,831.75
2017-01-11,119.75,834.030029296875
2017-01-10,119.11,828.5900268554688
2017-01-09,118.99,829.2100219726562
2017-01-06,117.91,827.5999755859375
2017-01-05,116.61,819.77001953125
2017-01-04,116.02,818.010009765625
2017-01-03,116.15,815.1199951171875
2016-12-30,115.82,807.9500122070312
2016-12-29,116.73,815.969970703125
2016-12-28,116.76,816.2999877929688
2016-12-27,117.26,823.5
2016-12-23,116.52,819.8400268554688
2016-12-22,116.29,819.260009765625
2016-12-21,117.06,821.780029296875
2016-12-20,116.95,823.25
2016-12-19,116.64,820.6400146484375
2016-12-16,115.97,815.6300048828125
2016-12-15,115.82,821.8099975585938
2016-12-14,115.19,818.9299926757812
2016-12-13,115.19,820.97998046875
2016-12-12,113.3,811.0
2016-12-09,113.95,814.1699829101562
2016-12-08,112.12,808.510009765625
2016-12-07,111.03,805.6500244140625
2016-12-06,109.95,790.6599731445312
2016-12-05,109.11,789.1500244140625
2016-12-02,109.9,781.0700073242188
2016-12-01,109.49,777.6900024414062
2016-11-30,110.52,795.8900146484375
2016-11-29,111.46,805.239990234375
2016-11-28,111.57,803.8300170898438
2016-11-25,111.79,804.5800170898438
2016-11-23,111.23,801.5700073242188
2016-11-22,111.8,805.780029296875
2016-11-21,111.73,804.8099975585938
2016-11-18,110.06,796.3200073242188
2016-11-17,109.95,798.0999755859375
2016-11-16,109.99,792.5999755859375
2016-11-15,107.11,785.3499755859375
2016-11-14,105.71,775.1900024414062
2016-11-11,108.43,788.6900024414062
2016-11-10,107.79,784.969970703125
2016-11-09,110.88,797.6699829101562
2016-11-08,111.06,799.5900268554688
2016-11-07,110.41,795.8499755859375
2016-11-04,108.84,777.7100219726562
2016-11-03,109.83,780.8400268554688
2016-11-02,111.59,788.7100219726562
2016-11-01,111.49,794.0800170898438
2016-10-31,113.54,800.6400146484375
2016-10-28,113.72,800.6599731445312
2016-10-27,114.48,800.9500122070312
2016-10-26,115.59,804.52001953125
2016-10-25,118.25,808.8200073242188
2016-10-24,117.65,811.6799926757812
2016-10-21,116.6,801.9299926757812
2016-10-20,117.06,797.3499755859375
2016-10-19,117.12,799.2100219726562
2016-10-18,117.47,799.0800170898438
2016-10-17,117.55,793.9000244140625
2016-10-14,117.63,796.0700073242188
2016-10-13,116.98,792.3900146484375
2016-10-12,117.34,797.3099975585938
2016-10-11,116.3,796.8300170898438
2016-10-10,116.05,806.3099975585938
2016-10-07,114.06,800.7999877929688
2016-10-06,113.89,802.6699829101562
2016-10-05,113.05,800.8699951171875
2016-10-04,113.0,797.3400268554688
2016-10-03,112.52,798.6400146484375
2016-09-30,113.05,801.719970703125
2016-09-29,112.18,797.280029296875
2016-09-28,113.95,801.7899780273438
2016-09-27,113.09,799.260009765625
2016-09-26,112.88,790.1799926757812
2016-09-23,112.71,795.3499755859375
2016-09-22,114.62,803.0700073242188
2016-09-21,113.55,798.6500244140625
2016-09-20,113.57,790.010009765625
2016-09-19,113.58,790.1500244140625
2016-09-16,114.92,792.0499877929688
2016-09-15,115.57,794.6599731445312
2016-09-14,111.77,781.3499755859375
2016-09-13,107.95,776.8699951171875
2016-09-12,105.44,781.8099975585938
2016-09-09,103.13,768.760009765625
2016-09-08,105.52,787.1900024414062
2016-09-07,108.36,794.2000122070312
2016-09-06,107.7,792.260009765625
2016-09-02,107.73,788.5499877929688
2016-09-01,106.73,785.6400146484375
2016-08-31,106.1,782.9000244140625
2016-08-30,106.0,784.0599975585938
2016-08-29,106.82,785.9199829101562
2016-08-26,106.94,783.6500244140625
2016-08-25,107.57,782.52001953125
2016-08-24,108.03,781.5499877929688
2016-08-23,108.85,785.760009765625
2016-08-22,108.51,782.8900146484375
2016-08-19,109.36,783.3599853515625
2016-08-18,109.08,781.7899780273438
2016-08-17,109.22,781.1900024414062
2016-08-16,109.38,781.489990234375
2016-08-15,109.48,785.8599853515625
2016-08-12,108.18,782.0800170898438
2016-08-11,107.93,782.6300048828125
2016-08-10,108.0,779.9199829101562
2016-08-09,108.81,782.5700073242188
2016-08-08,108.37,781.0900268554688
2016-08-05,107.48,781.239990234375
2016-08-04,105.87,772.1099853515625
2016-08-03,105.79,768.3099975585938
2016-08-02,104.48,765.4199829101562
2016-08-01,106.05,771.7999877929688
2016-07-29,104.21,768.739990234375
2016-07-28,104.34,767.719970703125
2016-07-27,102.95,765.0999755859375
2016-07-26,96.67,759.25
2016-07-25,97.34,756.0499877929688
2016-07-22,98.66,757.010009765625
2016-07-21,99.43,753.1199951171875
2016-07-20,99.96,756.9400024414062
2016-07-19,99.87,746.5999755859375
2016-07-18,99.83,747.47998046875
2016-07-15,98.78,742.0399780273438
2016-07-14,98.79,743.219970703125
2016-07-13,96.87,737.27001953125
2016-07-12,97.42,737.9500122070312
2016-07-11,96.98,730.9400024414062
2016-07-08,96.68,726.3200073242188
2016-07-07,95.94,714.27001953125
2016-07-06,95.53,712.510009765625
2016-07-05,94.99,708.760009765625
2016-07-01,95.89,713.9600219726562
2016-06-30,95.6,713.0399780273438
2016-06-29,94.4,705.5900268554688
2016-06-28,93.59,694.0599975585938
2016-06-27,92.04,680.22998046875
2016-06-24,93.4,696.4099731445312
2016-06-23,96.1,727.2999877929688
2016-06-22,95.55,716.5399780273438
2016-06-21,95.91,719.72998046875
2016-06-20,95.1,715.010009765625
2016-06-17,95.33,711.219970703125
2016-06-16,97.55,717.9500122070312
2016-06-15,97.14,716.2100219726562
2016-06-14,97.46,718.1699829101562
2016-06-13,97.34,717.239990234375
2016-06-10,98.83,725.3599853515625
2016-06-09,99.65,733.1300048828125
2016-06-08,98.94,733.7000122070312
2016-06-07,99.03,731.0800170898438
2016-06-06,98.63,729.8900146484375
2016-06-03,97.92,727.6599731445312
2016-06-02,97.72,730.75
2016-06-01,98.46,731.72998046875
2016-05-31,99.86,733.5700073242188
2016-05-27,100.35,732.6500244140625
2016-05-26,100.41,728.5399780273438
2016-05-25,99.62,726.77001953125
2016-05-24,97.9,721.4600219726562
2016-05-23,96.43,706.469970703125
2016-05-20,95.22,707.2000122070312
2016-05-19,94.2,698.9199829101562
2016-05-18,94.56,703.010009765625
2016-05-17,93.49,699.3800048828125
2016-05-16,93.88,706.969970703125
2016-05-13,90.52,697.27001953125
2016-05-12,90.34,699.25
2016-05-11,92.51,702.1099853515625
2016-05-10,93.42,706.8599853515625
2016-05-09,92.79,697.6300048828125
2016-05-06,92.72,697.5499877929688
2016-05-05,93.24,692.6699829101562
2016-05-04,94.19,692.5800170898438
2016-05-03,95.18,695.6199951171875
2016-05-02,93.64,701.4000244140625
2016-04-29,93.74,696.8099975585938
2016-04-28,94.83,703.0399780273438
2016-04-27,97.82,712.7999877929688
2016-04-26,104.35,718.8499755859375
2016-04-25,105.08,721.6799926757812
2016-04-22,105.68,722.7000122070312
2016-04-21,105.97,736.7100219726562
2016-04-20,107.13,737.5800170898438
2016-04-19,106.91,735.989990234375
2016-04-18,107.48,740.6699829101562
2016-04-15,109.85,737.780029296875
2016-04-14,112.1,741.2100219726562
2016-04-13,112.04,742.010009765625
2016-04-12,110.44,731.9600219726562
2016-04-11,109.02,727.8200073242188
2016-04-08,108.66,729.2000122070312
2016-04-07,108.54,728.9000244140625
2016-04-06,110.96,739.5
2016-04-05,109.81,731.780029296875
2016-04-04,111.12,739.6599731445312
2016-04-01,109.99,743.4500122070312
2016-03-31,108.99,737.1199951171875
2016-03-30,109.56,738.260009765625
2016-03-29,107.68,733.1400146484375
2016-03-28,105.19,721.72998046875
2016-03-24,105.67,723.780029296875
2016-03-23,106.13,722.7999877929688
2016-03-22,106.72,727.1799926757812
2016-03-21,105.91,726.3800048828125
2016-03-18,105.92,724.0499877929688
2016-03-17,105.8,722.2000122070312
2016-03-16,105.97,718.8699951171875
2016-03-15,104.58,711.030029296875
2016-03-14,102.52,708.0700073242188
2016-03-11,102.26,707.5700073242188
2016-03-10,101.17,695.4099731445312
2016-03-09,101.12,696.27001953125
2016-03-08,101.03,689.1900024414062
2016-03-07,101.87,694.5499877929688
2016-03-04,103.01,699.6799926757812
2016-03-03,101.5,697.260009765625
2016-03-02,100.75,697.7000122070312
2016-03-01,100.53,696.4299926757812
2016-02-29,96.69,675.6300048828125
2016-02-26,96.91,680.1699829101562
2016-02-25,96.76,682.0999755859375
2016-02-24,96.1,673.3800048828125
2016-02-23,94.69,667.4299926757812
2016-02-22,96.88,679.9500122070312
2016-02-19,96.04,670.3300170898438
2016-02-18,96.26,668.8300170898438
2016-02-17,98.12,673.27001953125
2016-02-16,96.64,657.97998046875
2016-02-12,93.99,645.760009765625
2016-02-11,93.7,637.1699829101562
2016-02-10,94.27,638.4500122070312
2016-02-09,94.99,636.1799926757812
2016-02-08,95.01,638.72998046875
2016-02-05,94.02,649.3400268554688
2016-02-04,96.6,671.8400268554688
2016-02-03,96.35,671.0599975585938
2016-02-02,94.48,673.5800170898438
2016-02-01,96.43,687.489990234375
2016-01-29,97.34,686.1599731445312
2016-01-28,94.09,662.2999877929688
2016-01-27,93.42,652.6400146484375
2016-01-26,99.99,669.1300048828125
2016-01-25,99.44,663.1400146484375
2016-01-22,101.42,672.3499755859375
2016-01-21,96.3,654.0
2016-01-20,96.79,651.8200073242188
2016-01-19,96.66,656.0499877929688
2016-01-15,97.13,656.489990234375
2016-01-14,99.52,677.8400268554688
2016-01-13,97.39,664.4199829101562
2016-01-12,99.96,683.489990234375
2016-01-11,98.53,675.0900268554688
2016-01-08,96.96,670.8800048828125
2016-01-07,96.45,676.27001953125
2016-01-06,100.7,698.2000122070312
2016-01-05,102.71,707.25
2016-01-04,105.35,710.260009765625
2015-12-31,105.26,721.47998046875
2015-12-30,107.32,731.9400024414062
2015-12-29,108.74,737.6900024414062
2015-12-28,106.82,727.9299926757812
2015-12-24,108.03,727.489990234375
2015-12-23,108.61,728.4400024414062
2015-12-22,107.23,722.5800170898438
2015-12-21,107.33,717.72998046875
2015-12-18,106.03,710.22998046875
2015-12-17,108.98,724.9600219726562
2015-12-16,111.34,736.8200073242188
2015-12-15,110.49,727.280029296875
2015-12-14,112.48,724.239990234375
2015-12-11,113.18,719.6599731445312
2015-12-10,116.17,734.8599853515625
2015-12-09,115.62,733.3499755859375
2015-12-08,118.23,744.3300170898438
2015-12-07,118.28,745.989990234375
2015-12-04,119.03,750.260009765625
2015-12-03,115.2,732.52001953125
2015-12-02,116.28,742.0800170898438
2015-12-01,117.34,746.8200073242188
2015-11-30,118.3,738.6900024414062
2015-11-27,117.81,738.2999877929688
2015-11-25,118.03,737.280029296875
2015-11-24,118.88,740.0900268554688
2015-11-23,117.75,739.97998046875
2015-11-20,119.3,743.8099975585938
2015-11-19,118.78,737.469970703125
2015-11-18,117.29,734.3499755859375
2015-11-17,113.69,722.780029296875
2015-11-16,114.175,723.4299926757812
2015-11-13,112.34,713.2899780273438
2015-11-12,115.72,727.9199829101562
2015-11-11,116.11,734.6300048828125
2015-11-10,116.77,734.9000244140625
2015-11-09,120.57,740.22998046875
2015-11-06,121.06,747.72998046875
2015-11-05,120.92,744.6799926757812
2015-11-04,122.0,747.0599975585938
2015-11-03,122.57,746.3699951171875
2015-11-02,121.18,741.6099853515625
2015-10-30,119.5,734.3300170898438
2015-10-29,120.53,740.030029296875
2015-10-28,119.27,742.5700073242188
2015-10-27,114.55,731.4099731445312
2015-10-26,115.28,735.4199829101562
2015-10-23,119.08,737.780029296875
2015-10-22,115.5,715.97998046875
2015-10-21,113.76,699.4600219726562
2015-10-20,113.77,704.969970703125
2015-10-19,111.73,707.4500122070312
2015-10-16,111.04,705.280029296875
2015-10-15,111.86,703.27001953125
2015-10-14,110.21,695.3499755859375
2015-10-13,111.79,696.030029296875
2015-10-12,111.6,698.3099975585938
2015-10-09,112.12,696.8599853515625
2015-10-08,109.5,693.3200073242188
2015-10-07,110.78,690.219970703125
2015-10-06,111.31,687.5599975585938
2015-10-05,110.78,686.3200073242188
2015-10-02,110.38,673.3499755859375
2015-10-01,109.58,663.260009765625
2015-09-30,109.95,663.5499877929688
2015-09-29,109.06,648.8400268554688
2015-09-28,112.44,652.4299926757812
2015-09-25,114.71,668.1799926757812
2015-09-24,115.0,669.3200073242188
2015-09-23,114.32,669.3300170898438
2015-09-22,113.4,667.72998046875
2015-09-21,115.21,678.4199829101562
2015-09-18,113.45,671.72998046875
2015-09-17,113.92,680.72998046875
2015-09-16,116.41,685.3599853515625
2015-09-15,116.28,681.739990234375
2015-09-14,115.31,673.2100219726562
2015-09-11,114.21,675.0900268554688
2015-09-10,112.57,671.0
2015-09-09,110.15,664.1099853515625
2015-09-08,112.31,673.1099853515625
2015-09-04,109.27,654.5800170898438
2015-09-03,110.37,664.4299926757812
2015-09-02,112.34,665.1400146484375
2015-09-01,107.72,648.1400146484375
2015-08-31,112.76,670.6199951171875
2015-08-28,113.29,676.6199951171875
2015-08-27,112.92,675.010009765625
2015-08-26,109.69,659.1699829101562
2015-08-25,103.74,626.1199951171875
2015-08-24,103.12,633.6300048828125
